"id","title","value","link","group"
"1729","Warum massenhafte Corona-Tests von Kindern zweifelhaft sind","1","https://www.heise.de/tp/features/Warum-massenhafte-Corona-Tests-von-Kindern-zweifelhaft-sind-5987880.html","Telepolis"
"1730","Die 10 häufigsten Irrtümer über SARS-CoV-2 und das Wuhan Institute of Virology","1","https://sciencefiles.org/2021/05/21/die-10-haufigsten-irrtumer-uber-sars-cov-2-und-das-wuhan-institute-of-virology/","ScienceFiles"
"1731","Anwälte erklären: Unternehmer-Einschüchterung durch Polizei ist Willkür","1","https://www.wochenblick.at/anwaelte-erklaeren-unternehmer-einschuechterung-durch-polizei-ist-willkuer/","Wochenblick"
"1732","Infektion in Heimen trotz Impfung","1","https://tkp.at/2021/03/23/infektion-in-heimen-trotz-impfung/","tp - Science & Technology"
"1733","Brisante Bestechungsvorwürfe: EU-""Impfstoff-Kommissarin"" schwer unter Beschuss","1","https://www.wochenblick.at/brisante-bestechungsvorwuerfe-eu-impfstoff-kommissarin-schwer-unter-beschuss/","Wochenblick"
"1734","Ein Bundesrat, der sich auf sein Volk blind verlassen kann","1","https://www.dieostschweiz.ch/artikel/ein-bundesrat-der-sich-auf-sein-volk-blind-verlassen-kann-M7jvNxp","Die Ostschweiz"
"1735","«Wir müssen gar nichts für Grundrechte machen»","1","https://corona-transition.org/wir-mussen-gar-nichts-fur-grundrechte-machen","Corona Transition"
"1736","Aarauer Sicherheitsvorsteherin nimmt es mit der Wahrheit nicht so genau","1","https://corona-transition.org/aarauer-sicherheitsvorsteherin-nimmt-es-mit-der-wahrheit-nicht-so-genau","Corona Transition"
"1737","Geraubte Kindheit","1","https://www.rubikon.news/artikel/geraubte-kindheit","Rubikon"
"1738","Gastbeitrag: Es fehlte das Maß, und es fehlte an Mut","1","https://www.welt.de/kultur/plus231344267/Gastbeitrag-Es-fehlte-das-Mass-und-es-fehlte-an-Mut.html","Die Welt"
"1739","Tausende Menschen durch falsche Ergebnisse von Antigen-Schnelltests in Quarantäne geschickt?","1","https://de.rt.com/inland/115081-tausende-menschen-durch-falsche-ergebnisse-quarantaene/","RT DE"
"1740","Während Unikliniken die Impfung mit AstraZeneca stoppen, schweigt das Paul-Ehrlich-Institut","1","https://corona-blog.net/2021/03/30/waehrend-unikliniken-die-impfung-mit-astrazeneca-stoppen-schweigt-das-paul-ehrlich-institut/","corona-blog.net"
"1741","Züricher Kinderpsychologe schlägt Alarm: Kinderspital verzeichnet doppelt so viele Suizidversuche","1","https://de.rt.com/inland/115815-zuericher-kinderpsychologe-schlaegt-alarm-kinderspital-suizidversuche/","RT DE"
"1742","Dr. Gut: «Ein Sieg für die Freiheit»","1","https://linth24.ch/articles/65688-dr-gut-ein-sieg-fuer-die-freiheit","linth24"
"1743","Mehrere Mitglieder der Corona-Task-Force sind mit der Pharmaindustrie eng verstrickt","1","https://corona-transition.org/mehrere-mitglieder-der-corona-task-force-sind-mit-der-pharmaindustrie-eng","Corona Transition"
"1744","Nach Schauspieler-Aktion: Morddrohungen und Bedrohungen gegen Kinder","1","https://reitschuster.de/post/nach-schauspieler-aktion-morddrohungen-und-aktionen-gegen-kinder/","reitschuster"
"1745","Zweifel an Wirksamkeit des Impfstoffs: Ministerium weicht aus, Medien schweigen","1","https://multipolar-magazin.de/artikel/zweifel-an-wirksamkeit","multipolar"
"1746","In der Zeitmaschine: Die erstaunlichen Aussagen des Christian Drosten","1","https://www.dieostschweiz.ch/artikel/in-der-zeitmaschine-die-erstaunlichen-aussagen-des-christian-drosten-NYKlKYl","Die Ostschweiz"
"1747","Der Terrassentrick: Wie sich der Bundesrat wieder ein bisschen Ruhe erkauft","1","https://www.dieostschweiz.ch/artikel/der-terrassentrick-wie-sich-der-bundesrat-wieder-ein-bisschen-ruhe-erkauft-1pXX5kK","Die Ostschweiz"
"1748","Coronapandemie: „Die Situation der Kinder spitzt sich jetzt dramatisch zu“","1","https://www.aerzteblatt.de/archiv/218704/Coronapandemie-Die-Situation-der-Kinder-spitzt-sich-jetzt-dramatisch-zu","Deutsches Ärzteblatt"
"1749","Dr. Gut: «Herr Berset, öffnen Sie endlich unsere Beizen!»","1","https://linth24.ch/articles/53379-dr-gut-herr-berset-oeffnen-sie-endlich-unsere-beizen","linth24"
"1750","Spätfolgen: Wie sicher ist der AstraZeneca-Impfstoff?","1","https://www.beobachter.ch/gesundheit/medizin-krankheit/spatfolgen-wie-sicher-ist-der-astrazeneca-impfstoff","Beobachter"
"1751","Ein Jahr Lockdown – Eine Bilanz zum Geburtstag","1","https://de.rt.com/meinung/114161-ein-jahr-lockdown-bilanz-zum-geburtstag/","RT DE"
"1752","Drei Todesfälle nach Impfungen in Köln: Staatsanwaltschaft ordnet Obduktionen an","1","https://de.rt.com/inland/112841-drei-todesfaelle-nach-impfung-in-koeln/","RT DE"
"1753","Johnson & Johnson-Impfstoff: USA setzen Verwendung aus","1","https://de.rt.com/international/115870-us-bundesbehorden-setzen-verwendung-vor/","RT DE"
"1754","Shitstorm gegen Kritiker der Kapo St.Gallen","1","https://linth24.ch/articles/63418-shitstorm-gegen-kritiker-der-kapo-st-gallen","linth24"
"1755","Israel strebt Impfung bei unter 16-Jährigen mit Pfizer-Biontech-Vakzin ab Mai an","1","https://www.epochtimes.de/politik/ausland/israel-strebt-impfung-bei-unter-16-jaehrigen-mit-pfizer-biontech-vakzin-ab-mai-an-a3484148.html","Epoch Times"
"1756","Studien von Stanford und CDC: Masken unwirksam gegen Infektion und gesundheitsschädlich","1","https://tkp.at/2021/04/21/studien-von-stanford-und-cdc-masken-unwirksam-gegen-infektion-und-gesundheitsschaedlich/","tp - Science & Technology"
"1757","Schicksalstag für die Freiheit","1","https://www.dieostschweiz.ch/artikel/schicksalstag-fuer-die-freiheit-NYowlAz","Die Ostschweiz"
"1758","Ende der Corona-Maßnahmen: Die Impfquote ist irrelevant","1","https://www.welt.de/kultur/plus231725353/Ende-der-Corona-Massnahmen-Die-Impfquote-ist-irrelevant.html","Die Welt"
"1759","Schockmeldung in Australien: Trotz Durchimpfung könnte Land zubleiben","1","https://www.wochenblick.at/schockmeldung-in-australien-trotz-durchimpfung-koennte-land-zubleiben/","Wochenblick"
"1760","Schweden zeigt deutsches Corona-Politik-Versagen","1","https://kenfm.de/schweden-zeigt-deutsches-corona-politik-versagen-von-christian-kreiss/","kenFM"
"1761","Dänemark stoppt Astrazeneca-Impfungen endgültig","1","https://www.n-tv.de/panorama/Daenemark-stoppt-Astrazeneca-Impfungen-endgueltig-article22489707.html","ntv"
"1762","Unglaublich: WHO warnt vor Unzuverlässigkeit von PCR-Test","1","https://reitschuster.de/post/unglaublich-who-warnt-vor-unzuverlaessigkeit-von-pcr-test/","reitschuster"
"1763","Bhakdi: Impf-Nebenwirkungen bei mehr als 30% bestätigt und bewiesen!","1","https://www.wochenblick.at/bhakdi-impf-nebenwirkungen-bei-mehr-als-30-bestaetigt-und-bewiesen/","Wochenblick"
"1764","Geimpfte werden Super-Verbreiter und sondern Spike-Protein ab","1","https://www.wochenblick.at/geimpfte-werden-super-verbreiter-und-sondern-spike-protein-ab/","Wochenblick"
"1765","US-Experten: ""Erdrückende"" Beweise für Labor-Ursprung des Coronavirus","1","https://de.rt.com/nordamerika/118668-us-experten-erdruckende-beweise-fur/","RT DE"
"1766","Bangladesh und Indien: steiler Anstieg von Infektionen und Todesfällen seit Impfbeginn","1","https://tkp.at/2021/04/16/bangladesh-und-indien-steiler-anstieg-von-infektionen-und-todesfaellen-seit-impfbeginn/","tp - Science & Technology"
"1767","Die Geld- und Schuldenblase: ""Es wird kein Zurück zu den Jahren vor 2020 geben""","1","https://de.rt.com/meinung/112529-geld-und-schuldenblase-es-wird/","RT DE"
"1768","Strafanzeige gegen Nikolaus Blome, der gezielt zu gesellschaftlichen Nachteilen für Ungeimpfte aufruft","1","https://corona-blog.net/2021/03/14/strafanzeige-gegen-nikolaus-blome-der-gezielt-zu-gesellschaftlichen-nachteilen-fuer-ungeimpfte-aufruft/","corona-blog.net"
"1769","Sucharit Bhakdi legt mit neuem Buch nach: Geimpfte sind Teil eines ""riesigen Experiments""","1","https://de.rt.com/inland/114439-sucharit-baghdi-legt-mit-neuem/","RT DE"
"1770","Ärztin fristlos entlassen nach Kritik an Corona-Impfungen: ""Den Dreck nicht weiter verimpfen""","1","https://de.rt.com/europa/117243-oesterreich-grazer-aerztin-entlassen-nach-kritik-corona-impfung/","RT DE"
"1771","Gerinnungsstörung nach COVID-19-Impfung: Wie verlässlich sind die Daten des Paul-Ehrlich-Instituts?","1","https://de.rt.com/meinung/118774-gerinnungsstorungen-nach-covid-19-impfungen/","RT DE"
"1772","Biontech korrigiert Wirksamkeit nach unten","1","https://www.n-tv.de/wissen/Biontech-korrigiert-Wirksamkeit-nach-unten-article22466095.html","ntv"
"1773","""Politiker haben den Tod von Tausenden Alten mit verschuldet""","1","https://reitschuster.de/post/politiker-haben-tod-von-tausenden-alten-mit-verschuldet/","reitschuster"
"1774","Lockdown der Vernunft – gegen jede wissenschaftliche Erkenntnis, gegen praktische Erfahrung","1","https://tkp.at/2021/04/18/lockdown-der-vernunft-gegen-jede-wissenschaftliche-erkenntnis-gegen-praktische-erfahrung/","tp - Science & Technology"
"1775","Corona: Ein Trend zur Gleichschaltung der Öffentlichkeit","1","https://www.infosperber.ch/freiheit-recht/buergerrechte/corona-ein-trend-zur-gleichschaltung-der-oeffentlichkeit/","INFOsperber"
"1776","Corona-General Rickli: Holiday auf den Malediven","1","https://insideparadeplatz.ch/2021/04/15/corona-general-rickli-holiday-auf-malediven/","In$ide Paradeplatz"
"1777","Dänemark verbietet nach AstraZeneca auch den Impfstoff von Johnson & Johnson","1","https://unser-mitteleuropa.com/daenemark-verbietet-nach-astrazeneca-auch-den-impfstoff-von-johnson-johnson/","Unser Mitteleuropa"
"1778","Tansanias Präsident Magufuli gestorben – deutsche Medien schüren Gerüchte über Corona-Erkrankung","1","https://de.rt.com/afrika/114587-tansanias-praesident-magufuli-gestorben/","RT DE"
"1779","Schulen sollen sich nun wieder zu ›silent hotspots‹ entwickeln?","1","https://corona-blog.net/2021/04/04/schulen-sollen-sich-nun-wieder-zu-silent-hotspots-entwickeln/","corona-blog.net"
"1780","Schweizer Lockdown-Politik ist absolut gescheitert","1","https://insideparadeplatz.ch/2021/04/20/schweizer-lockdown-politik-ist-absolut-gescheitert/","In$ide Paradeplatz"
"1781","„Keine Corona-Impfpflicht für Kinder“ – Petition erreicht über 620.000 Unterschriften","1","https://www.epochtimes.de/gesundheit/keine-corona-impfpflicht-fuer-kinder-petition-erreicht-ueber-620-000-unterschriften-a3515182.html","Epoch Times"
"1782","Studie: Doppelt Geimpfte sterben 6-fach häufiger als Ungeimpfte an Delta-Variante","1","https://report24.news/studie-doppelt-geimpfte-sterben-6-fach-haeufiger-als-ungeimpfte-an-delta-variante/","Report24"
"1783","Mutanwälte: Folgen unklar - Die Geimpften sind ""Studienteilnehmer""","1","https://www.wochenblick.at/mutanwaelte-die-geimpften-sind-versuchskaninchen/","Wochenblick"
"1784","Israel: Mortalität unter Geimpften über 65 steigt neuerlich an - Update: Israel in Euromomo wieder da","1","https://tkp.at/2021/04/01/israel-mortalitaet-unter-geimpften-ueber-65-steigt-neuerlich-an-update-israel-in-euromomo-wieder-da/","tp - Science & Technology"
"1785","Sinkende Zustimmung der Bevölkerung zu Lockdown-Maßnahmen – Kritik an 50er-Inzidenzwert","1","https://de.rt.com/inland/112870-sinkende-zustimmung-bevolkerung-zu-lockdown/","RT DE"
"1786","Todesursache Blutgerinnsel nach Impfung bestätigt - wie vorhergesagt von Sucharit Bhakdi","1","https://tkp.at/2021/03/22/todesursache-blutgerinnsel-nach-impfung-bestaetigt-wie-vorhergesagt-von-sucharit-bhakdi/","tp - Science & Technology"
"1787","Corona-Forscher: Schulen sind kein Risiko","1","https://www.zdf.de/nachrichten/politik/corona-impfen-schulen-keine-pandemietreiber-100.html","ZDF"
"1788","«Ich wünsche mir einfach, dass alle wieder Spass haben am Leben»","1","https://www.dieostschweiz.ch/artikel/ich-wuensche-mir-einfach-dass-alle-wieder-spass-haben-am-leben-AWvVLVq","Die Ostschweiz"
"1789","57 führende Wissenschaftler und Ärzte erklären, warum alle COVID-Impfungen sofort gestoppt werden müssen","1","https://unser-mitteleuropa.com/57-fuehrende-wissenschaftler-und-aerzte-erklaeren-warum-alle-covid-impfungen-sofort-gestoppt-werden-muessen/","Unser Mitteleuropa"
"1790","Globale Gesundheitskatastrophe durch Impfung? Wissenschaftler warnt eindringlich","1","https://sciencefiles.org/2021/03/17/globale-gesundheitskatastrophe-durch-impfung-wissenschaftler-warnt-eindringlich/","ScienceFiles"
"1791","Hurra, wir leben noch","1","https://www.weltwoche.ch/ausgaben/2021-11/diese-woche/hurra-wir-leben-noch-die-weltwoche-ausgabe-11-2021.html","Weltwoche"
"1792","Coronavirus: Mehr Sicherheit für die Planung von Grossveranstaltungen ab Juli 2021","1","https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-83303.html","Bundesrat"
"1793","Das ist das Problem an Corona, den Maßnahmen und dem Impfpass","1","https://tkp.at/2021/03/21/das-ist-das-problem-an-corona-den-massnahmen-und-dem-impfpass/","tp - Science & Technology"
"1794","Frau in Griechenland stirbt 14 Stunden nach Corona-Impfung","1","https://snanews.de/20210506/frau-griechenland-corona-impfung-tod-1990426.html","SNA"
"1795","Millionen Amerikaner verweigern zweite Impfung, deutscher Forscher: So entsteht kein Schutz","1","https://www.focus.de/gesundheit/coronavirus/so-entsteht-kein-schutz-corona-pandemie-millionen-amerikaner-verzichten-auf-die-zweite-impfung_id_13237164.html","Focus Online"
"1796","Es ist Zeit, den Panikmodus zu beenden","1","https://www.nachdenkseiten.de/?p=73386","NachDenkSeiten"
"1797","Wir nehmen Stellung zu Kritik an der Statistik zu dem dramatischen Anstieg der Todesfälle bei Senioren","1","https://corona-blog.net/2021/03/05/wir-nehmen-stellung-zu-kritik-an-der-statistik-zu-dem-dramatischen-anstieg-der-todesfaelle-bei-senioren/","corona-blog.net"
"1798","Corona-Forschende: Covid-19 ist doch keine Atemwegserkrankung","1","https://www.fr.de/wissen/corona-covid19-coronavirus-spike-protein-lungen-atemwege-gefaesse-erkrankung-90487114.html","Frankfurter Rundschau"
"1799","Unabhängige Corona-Task-Force? Schön wärs!","1","https://www.ktipp.ch/artikel/artikeldetail/unabhaengige-corona-task-force-schoen-waers/","Ktipp"
"1800","Corona-Impfstoffe: Kosten und Nutzen – Nochmals nachdenken!","1","https://harald-walach.de/2021/04/06/corona-impfstoffe-kosten-und-nutzen-nochmals-nachdenken/","Prof. Harald Walach"
"1801","Dr. Gut: «Es reicht, lieber Bundesrat!»","1","https://linth24.ch/articles/57847-dr-gut-es-reicht-lieber-bundesrat","linth24"
"1802","Weil sie keine Corona-Impfung will: Engagement von Eva Herzig ausgesetzt","1","https://www.berliner-zeitung.de/news/weil-sie-keine-corona-impfung-will-schauspielerin-eva-herzig-gefeuert-li.163370","Berliner Zeitung"
"1803","«Diese Impfstoffe sind noch als experimentell zu betrachten»","1","https://www.infosperber.ch/gesundheit/diese-impfstoffe-sind-noch-als-experimentell-zu-betrachten/","INFOsperber"
"1804","Ist es jetzt amtlich? Belügt uns das PEI?","1","https://corona-blog.net/2021/03/09/jetzt-ist-es-amtlich-das-pei-beluegt-uns/","corona-blog.net"
"1805","Deshalb sollten «Corona-Straftäter» die Strafe nicht akzeptieren","1","https://www.dieostschweiz.ch/artikel/deshalb-sollten-corona-straftaeter-die-strafe-nicht-akzeptieren-8kBoMD9","Die Ostschweiz"
"1806","""Anhaltende Panikmache unserer Ärzte ist unverhältnismäßig und verantwortungslos""","1","https://reitschuster.de/post/anhaltende-panikmache-unserer-aerzte-ist-unverhaeltnismaessig-und-verantwortungslos/","reitschuster"
"1807","Für Nicht-Geimpfte bald keine Teilnahme am öffentlichen Leben mehr?","1","https://reitschuster.de/post/fuer-nicht-geimpfte-bald-keine-teilnahme-am-oeffentlichen-leben-mehr/","reitschuster"
"1808","Schweden macht’s vor: Sinkende Zahlen ohne Lockdown!","1","https://www.wochenblick.at/schweden-machts-vor-sinkende-zahlen-ohne-lockdown/","Wochenblick"
"1809","Die Maske: „Devil in Disguise“ – heimlicher Pandemie-Treiber?","1","https://www.epochtimes.de/meinung/gastkommentar/die-maske-devil-in-disguise-heimlicher-pandemie-treiber-a3477719.html","Epoch Times"
"1810","36 Ärzte schreiben offenen Brief gegen Karl Lauterbach","1","https://corona-blog.net/2021/03/30/36-aerzte-schreiben-offenen-brief-gegen-karl-lauterbach/","corona-blog.net"
"1811","Die Schweiz im Corona-Frühling","1","https://swprs.org/corona-in-der-schweiz-marz-update/","Swiss Policy Research"
"1812","Wissenschaft als Farce / Behinderung echter Wissenschaft","1","https://www.aargau-zuerich.ch/post/wissenschaft-als-farce-behinderung-echter-wissenschaft","aargau-zuerich.ch"
"1813","Überfüllte Psychiatrien: Regierung darf Kinder nicht weiter leiden lassen!","1","https://www.wochenblick.at/ueberfuellte-psychiatrien-regierung-darf-kinder-nicht-weiter-leiden-lassen/","Wochenblick"
"1814","""Flächendeckende Impfungen von Kindern und Jugendlichen nicht gerechtfertigt""","1","https://reitschuster.de/post/flaechendeckende-impfungen-von-kindern-und-jugendlichen-nicht-gerechtfertigt/","reitschuster"
"1815","„Vorsätzlicher Verstoß gegen Amtseid“: Berliner Richter klagt gegen Corona-Politik","1","https://www.epochtimes.de/politik/deutschland/vorsaetzlicher-verstoss-gegen-amtseid-berliner-richter-klagt-gegen-corona-politik-a3471107.html","Epoch Times"
"1816","Armeeapotheke vor den Medien – «Bund, Kantone und Bürger haben in der Maskenbeschaffung versagt»","1","https://www.tagesanzeiger.ch/armee-apotheke-gibt-sich-gute-noten-886792253410","Tagesanzeiger"
"1817","Pandemie-Hoax: Deutsche Studie nimmt nationale RT-PCR-Test-Strategie auseinander","1","https://sciencefiles.org/2021/05/19/pandemie-hoax-deutsche-studie-nimmt-nationale-rt-pcr-test-strategie-auseinander/","ScienceFiles"
"1818","Youtube zensiert Interview mit Weltmeister Berthold noch vor Ausstrahlung","1","https://reitschuster.de/post/das-berthold-interview-das-youtube-nach-wenigen-minuten-sperrte/","reitschuster"
"1819","Todesfälle im Corona-Jahr 2020: Kein Grund zur Panik","1","https://de.rt.com/meinung/112595-todesfalle-im-corona-jahr-2020-kein-grund-zur-panik/","RT DE"
